TXT,Polarity,Subjectivity
"Seems fine to me. I read the statement on the userpage, and I interpreted it as humorous. I don't see how it's arrogant or why it indicates that Cryptic C62 will turn into a bully upon being granted adminship.",0.45833333333333337,0.75
"{{User:IMatthew/V}} <font face=""cursive"">'''",0.0,0.0
I see no major red flags to suggest that this user will abuse or even misuse the tools.,-0.015625,0.25
"Absolutely.  One of the best workmates I've had the pleasure of collaborating with in ages.  <small><span style=""border:1px solid #006600;padding:1px;"">",0.39999999999999997,0.43333333333333335
I think so. I think we need admins that keep a low profile.,0.0,0.3
"Per inexperience concerns and Ironholds. Also concerned by q 11, where [[User:Pocopocopocopoco]] is pursuing a grudge against Jehochman who warned him for forum shopping (""asks for a second set of eyes""). That the admin candidate here may have ""fallen"" for this is concerning, but obviously Cryptic's answer is wrong in any case, as if a user asks for a second set of eyes '''and also''' does blockable things, blocking is appropriate.",0.0,0.38
"Not mental. 850 active admins = need some more. However after sleeping on it I can't get over that user page comment. Also the FA comment and sub-page are less than impressive. Neutral it is. <small><span style=""border:1px solid #0000ff;padding:1px;"">",0.20833333333333334,0.41111111111111115
"Sorry, but your block was only four months ago in time and less than a thousand edits ago in experience. ''",-0.2222222222222222,0.688888888888889
"Please don't take this as a discouragement for the future, but you simply do not have enough edits currently to pass a request for adminship. Most successful candidates have at least 4,000 edits under their belt. If I were you I'd withdraw your candidacy, as really nobody has a chance with only 800 edits. -",0.12777777777777777,0.49246031746031743
"Cyclonebiskit, you've done excellent work for the tropical cyclones WikiProject, and I've had plenty of positive encounters with you. However, I don't feel you're ready for adminship. As far as I know, you've never made a report to UAA or AIV, and you've never participated in deletion discussions. While I usually don't mind lack of experience in admin-related areas, you have a habit of edit warring, as evidenced [http://en.wikipedia.org/w/index.php?title=Tropical_Depression_Sixteen_(2008)&offset=20081121223052&limit=10&action=history here]. As well, [http://en.wikipedia.org/w/index.php?title=Hurricane_Linda_(1997)&diff=next&oldid=275484009 this] is inappropriate use of rollback. Sorry, –'''",0.12954545454545455,0.7159090909090908
"'''Neutral''' It seems unlikely that he will abuse the tools, but the edit warring is concerning.",-0.5,0.5
"'''<redacted by PeterSymonds> yes!''' I've been waiting for this one! --<font face=""comic sans ms"">'''[[User:Dylan620|<font color=""blue"">Dylan</font>]][[User talk:Dylan620|<font color=""purple"">620</font>]]''' <sub>[[Special:Contributions/Dylan620|Efforts]] ·",0.125,0.3
--,0.0,0.0
"Does good work, no reason to believe he'd misuse the tools. –'''",0.7,0.6000000000000001
"No reason to believe he will abuse the tools. Cyclonenim is not a perfect candidate, but we're not looking for perfect administrators, just decent ones who won't disrupt the writing of the encyclopedia and who will help with the backlogs. <font color=""navy"">",0.2222222222222222,0.8888888888888888
"'''S'''upport. Keen contributor to important topics, been around for a while, unlikely to abuse the tools and in fact likely to use them constructively.",-0.033333333333333326,0.8333333333333334
''',0.0,0.0
I think that Cyclonenim will be fine. I've never had any problems with him.,0.4166666666666667,0.5
"A lot of my ideas have been brought up already, but here goes. I most agree with Nick, I think that your judgment is not so much the problem rather than your over-focus on issues that have already ended. It's like a WP:GRUDGE; you just won't walk away from it. Also, per your poor judgment, though it worries me considerably less. '''",0.03333333333333332,0.3416666666666666
Cannot decide.,0.0,0.0
"I think Ironholds has it covered there. – <font color=""blue"">''B.hotep''</font> •",0.0,0.1
"If you don't think we can trust you, why should we trust you? ~ <font color=""#FF0099"">Amory</font><font color=""#555555""><small> ''(",0.0,0.0
,0.0,0.0
"[[File:Symbol wait.svg|18px]] '''Not Yet''' I applaud your enthusiasm, but for me, you have too few edits for me to be able to judge if you would make a good admin: I'd suggest not coming back until you've got at least 3000 edits. -- '''''",0.13999999999999999,0.34500000000000003
[[WP:NOTNOW|NOTNOW]],0.0,0.0
,0.0,0.0
As nominator. –''',0.0,0.0
"I know this user pretty well, and he is no doubt knowledgeable or responsible enough to have the mop.",0.15,0.6833333333333332
"A good editor who has the best interests of Wikipedia's content at heart. He knows what he is doing and will put the tools to good use quietly, ''sans'' drama. <font color=""navy"">'''",0.6,0.45833333333333337
"Previous interaction has been incredibly positive, although I think age could be the factor to decide this RfA I'm afraid. A net positive for the project despite that. <small><span style=""border:2px solid #000000;"">",-0.052020202020202,0.37626262626262624
"Not much interaction, but I trust Julian's judgment. '''",-0.1,0.2
,0.0,0.0
After working with him on a few articles I have found him to be very sensible and patient; two qualities needed in adminship. ''',0.0,0.2
"Still very young, same as on previous RFAs.  Yes, there are some exceptionally mature young people out there.  But reading through [[Wikipedia:Requests_for_adminship/Dendodge_3]] indicates that this is not an exceptionally mature young person, but rather a young teenager who acts just like a young teenager.  Wikipedia needs to grow up now, and promoting childish admins will not help with this goal.",0.036333333333333336,0.3411666666666666
"Oh great, I'm on the same side as Friday... age isn't an issue with me, and the user has done some audited content work. But there are other niggling issues.  I can't find evidence of any AfD participation since before his last RfA. Considering the user is saying he would participate in that area if there was a need, that worries me a tad. In the above questions the candidate said he was moving away from XfDs to focus on article work. But he's done relatively little since his last RfA; 88% of his total contributions are represented by the period before then, and the [http://en.wikichecker.com/user/?t=Dendodge&l=500 vast plurality] of his recent edits have been to the project namespace. In fact, the dropoff suggests that he might have ""stopped trying"" after his last RfA. His short answers to the questions above (and very little elaboration or change, upon checking his previous RfAs) don't suggest he's gained any more experience or wisdom in the intervening time. --<font color=""#cc6600"">",0.03606770833333334,0.36041666666666666
prefer admin candidates that generate content. Having less then 25% of your contributions in mainspace isn't anywhere near enough for me.,-0.022222222222222216,0.32222222222222224
"Previous RFAs and age don't really upset me, but I am seeing a lack of demonstrable experience in admin-type work.  Not that such things really upset me ''either'', but they do leave me unable to say with confidence that this candidate has what it takes.",-0.05333333333333332,0.31333333333333335
"'''Oposse''' partially based upon the reply to Q9, but also due to a number of concerns raised here. I would expect a potential admin, especially one who has failed previous RFAs, to be working more in administrative areas before accepting a nomination, not stepping away from them. Whilst I understand the spirit of the reply where the candidate he / she would double-check on Skype, it makes me uneasy.",-0.05595238095238094,0.5202380952380952
Not convinced either way at this point.,0.0,0.0
"'''Neutral''' I am pleased that you are learning during this RfA, but I am still concerned that you may have jumped in with the initial wrong answer to Q11 too soon before checking the facts that you needed to know, and figured out yourself.",0.0,0.6333333333333333
'''Neutral'''. More XfD experience is needed. Otherwise this is a great candidate.,0.65,0.625
Keep up the good work,0.7,0.6000000000000001
"[[WP:NOTNOW]]: not enough editing experience, [http://toolserver.org/~mathbot/cgi-bin/wp/rfa/edit_summary.cgi?user=DotComCairney&lang=en poor use of edit summaries], only [http://en.wikichecker.com/user/?t=DotComCairney&l=all 12 days of editing experience], lack of depth in content experience, etc.",-0.13333333333333333,0.7000000000000001
,0.0,0.0
"Sorry, but with 200 edits, you just aren't ready. But keep up the good work, don't let this discourage you from editing :) <font face=""Forte"">",0.22499999999999998,0.775
"This user is unquestionably a net positive benefit to Wikipedia. He is friendly, welcoming, and readily admits to mistakes. These are the makings of a great admin. I have concerns however about whether he has reached the level of required wiki-maturity yet. There are a lot of edits to his userspace, making me wonder about whether he views this as some kind a social club. There is evidence of some inappropriate behaviour here and there; nothing too alarming. I find the comment ''""... adopted several adoptees and taught them ... how to stay away from vandalism""'' really quite odd: it should go without saying that you are not coaching vandals! Anyhow, keep up the good work and don't be discouraged however this nomination goes. &mdash;&nbsp;Martin <small>(",0.2356060606060606,0.40934343434343434
