User,Participation,total_score,Power Score
Tannin,306,781.0,0.302092227415162
Randomtime,232,782.0,0.30206253693007107
Masamage,81,784.0,0.301986359775982
WriterListener,2273,752.0,0.3019510791763496
Astronaut,70,784.0,0.3019247737683229
Ryan4314,474,778.0,0.30187896756010885
Linguisticgeek,59,784.0,0.30186318776066384
Deed89,401,779.0,0.3018548758029868
Calwatch,194,782.0,0.3018497852672488
Pparazorback,122,783.0,0.3018312922380958
Yummifruitbat,187,782.0,0.3018105941714658
Skinny87,3482,734.0,0.30179686436780023
Hemanshu,113,783.0,0.3017809036863748
VX,1964,756.0,0.30175953377238846
Mschel,7785,671.0,0.30165742158766146
Wexcan,549,776.0,0.3015296413885534
Minor4th,270,780.0,0.30150605782366247
Noian,178,781.0,0.30137559023512933
Seidenstud,513,776.0,0.30132808718166926
MSJapan,580,775.0,0.3013185865709772
Faustus37,21,783.0,0.3012658207132263
AliveFreeHappy,836,771.0,0.30121339939258107
Aranel,207,780.0,0.3011533379616151
TRLIJC19,1297,764.0,0.3011021052939849
Hildanknight,1565,760.0,0.3010641028512168
Thricecube,46,782.0,0.30102117352783603
-Midorihana-,6156,693.0,0.3009986321876901
Aaroncrick,9589,643.0,0.3009882960745165
Amcbride,2194,750.0,0.3007395488975674
Selmo,1231,764.0,0.30073258924803054
Complainer,56,781.0,0.3006925454229107
Guroadrunner,47,781.0,0.3006421568711896
Snow Blizzard,390,776.0,0.30063944364148154
Alphax,7036,679.0,0.3005408974157995
Shlomke,711,771.0,0.3005135583964554
CO,2082,751.0,0.3004971067496542
Hlj,88,780.0,0.3004870893333035
Sarvagnya,408,775.0,0.3003556053603083
Nate1481,338,776.0,0.30034830978709326
Naveenpf,394,775.0,0.3002772231687422
Frickative,103,779.0,0.30018645486822315
Chesdovi,95,779.0,0.30014166504447115
Olorin28,2084,750.0,0.3001236888209768
Yappy2bhere,151,778.0,0.30007057842612006
Nn123645,759,769.0,0.3000130665697369
Alinnisawest,68,779.0,0.299990499389308
Enfcer,742,769.0,0.2999178881942638
Unscintillating,191,777.0,0.2999099121602649
Anir1uph,121,778.0,0.2999026165870499
HereToHelp,326,775.0,0.29989650966684983
GeeJo,1079,764.0,0.29988158259674175
Docboat,3535,728.0,0.29978590464246524
Schuym1,560,771.0,0.29966815047313555
e2eamon,73,778.0,0.29963387764453764
Walkerma,757,768.0,0.29961725372918346
Flex,69,778.0,0.29961148273266164
Stbalbach,47,778.0,0.2994883107173435
Cacycle,182,776.0,0.2994749082239284
JDoorjam,936,765.0,0.29946557988178935
FleetCommand,243,775.0,0.2994318152454224
Ytny,4,778.0,0.2992475654146763
Zocky,1870,750.0,0.29892556103560963
Canoe1967,70,776.0,0.2988478506913998
Bsimmons666,3838,721.0,0.2987900115247662
Shubinator,1982,748.0,0.29878338779890745
Bielle,1157,760.0,0.2987798218398626
The Determinator,123,775.0,0.2987599678891417
ZabMilenko,1288,758.0,0.29874402443457154
Zvn,380,771.0,0.2986603794387146
Ianlopez1115,1338,757.0,0.2986393454484064
Bjones,25,776.0,0.29859590793279456
Visik,1323,757.0,0.2985553645288713
Mattisse,3796,721.0,0.29855486495006794
Tinkleheimer,3578,724.0,0.29848818840667096
Zoney,335,771.0,0.29840843668010936
PGWG,3284,728.0,0.2983806239222449
Boguslavmandzyuk,259,772.0,0.2983675487390803
Redxiv,188,773.0,0.2983546544378963
Trilobite,1971,747.0,0.29833718640663304
FuriousFreddy,47,775.0,0.2983344645634973
Twooars,6499,681.0,0.2983036112656743
snowolfd4,82,774.0,0.29814580465779716
Traxs7,279,771.0,0.298094907913845
Recognizance,1103,759.0,0.2980928751449209
NikoSilver,1303,756.0,0.29805877458487584
DHeyward,822,763.0,0.2980580941240919
Pastordavid,1907,747.0,0.2979788678166167
Chip123456,1006,760.0,0.2979344139165428
Carabinieri,112,773.0,0.29792915111225193
Netkinetic,1789,748.0,0.2977028333008894
Ktsquare,65,773.0,0.29766601089770867
DreamGuy,539,766.0,0.29762750026270957
Casper2k3,180,771.0,0.2975406338449135
ciphergoth,34,773.0,0.2974924503306695
JCO312,376,768.0,0.2974841383729924
Jared,166,771.0,0.29746225165334744
Vizcarra,232,770.0,0.29744715231468644
SpaceFlight89,366,768.0,0.29742815109330234
SmthManly,492,766.0,0.2973643600481663
Fan-1967,690,763.0,0.29731906203218317
Patriarca12,139,771.0,0.2973110859981843
DC,1982,744.0,0.2972449262604459
Arsonal,316,768.0,0.2971482146948521
Basketball110,4091,713.0,0.2971295666240015
Power.corrupts,3404,723.0,0.29712939435544855
Dancter,14,772.0,0.29699586038667397
Mcferran,560,764.0,0.2969758427808279
Starczamora,285,768.0,0.2969746541278129
Yopienso,67,771.0,0.2969079775844159
Fribbler,1024,757.0,0.2968813448661387
IFaqeer,60,771.0,0.29686878648863285
Heron,47,771.0,0.2967960030250358
WaltCip,110,770.0,0.29676410750246773
Endroit,157,769.0,0.29664263233239563
Ld,13,771.0,0.2966056462740896
Adamfinmo,341,766.0,0.29651895212484647
FrigidNinja,116,769.0,0.2964130844856664
Rividian,1076,755.0,0.29640324795129624
Filll,2859,729.0,0.29638577992003295
AndrewN,383,765.0,0.2963694833149293
Regan123,107,769.0,0.2963626959339454
CWii,516,763.0,0.29634488336557624
nn123645,92,769.0,0.2962787150144103
Finalnight,975,756.0,0.2962223918110421
Crystallina,281,766.0,0.29618302844670613
Mallanox,1912,742.0,0.2960837845333848
Nudve,125,768.0,0.29607885765277203
Hro%C3%B0ulf,317,765.0,0.295999967268975
Stevage,642,760.0,0.2958964769358248
TucsonDavid,161,767.0,0.29589579647504083
Lanky,1430,748.0,0.29569288996001647
Tevildo,50,768.0,0.2956589530550966
Martinp,6846,669.0,0.29563098525553455
Justinfr,110,767.0,0.29561026134862156
MarcoTolo,3533,717.0,0.295543937955758
Judgesurreal777,163,766.0,0.2955223785463635
BlackJack,506,761.0,0.29551966531665547
Olessi,1120,752.0,0.2954957458280863
SteveO,88,767.0,0.2954870893333035
TheoClarke,1183,751.0,0.2954638503055183
Scarce,427,762.0,0.2954619811917194
Kotra,1457,747.0,0.29545944023056425
Heptor,976,754.0,0.2954587597697803
Bobblehead,149,766.0,0.2954439963547974
Pursey,2072,738.0,0.29544111946996415
Hetar,1105,752.0,0.29541176490855126
Oroso,137,766.0,0.29537681161916934
Textorus,196,765.0,0.2953225211847253
Earth,333,763.0,0.29532031614724824
Morning277,113,766.0,0.29524244214791323
JavaTenor,2788,727.0,0.2952190394650028
Malick78,106,766.0,0.2952032510521302
Gscshoyru,311,763.0,0.2951971441319301
CaptainVindaloo,1269,749.0,0.295176110141622
Jord,31,767.0,0.2951679618390701
Deeptrivia,97,766.0,0.2951528625004091
ASCIIn2Bme,292,763.0,0.295090768300519
Mnemeson,975,753.0,0.2950685456571959
EatsShootsAndLeaves,486,760.0,0.29502307537266
Jtrainor,1167,750.0,0.29498965527339877
Jack-A-Roe,1434,746.0,0.2949460541026617
Sherool,193,764.0,0.29492110961620294
SKS2K6,323,762.0,0.29487971348294284
Mysidia,322,762.0,0.2948741147549738
Isomorphic,1965,738.0,0.29484205557728055
Jgp,591,758.0,0.29484171104017476
SCEhardt,178,764.0,0.29483712869666784
Daven200520,173,764.0,0.2948091350568228
Linas,83,765.0,0.29468986492422766
AA,626,757.0,0.29465305113447454
Chromancer,278,762.0,0.2946277707243376
KittenKlub,69,765.0,0.29461148273266163
Philwelch,2251,733.0,0.2945202148533392
Derild4921,3408,716.0,0.29445948157501695
Dcmacnut,33,765.0,0.2944099285257774
Arcayne,919,752.0,0.2943704015063162
Zora,503,758.0,0.29434902297890225
Wayward,1529,743.0,0.2943240871058711
AAA!,281,761.0,0.2942599515236292
Asbestos,609,756.0,0.2941732573743861
Eloquence,951,751.0,0.294164945416709
Trampikey,254,761.0,0.29410878586846606
Kingoomieiii,314,760.0,0.294060094161991
Krm500,97,763.0,0.29399901634656295
Rbrwr,26,764.0,0.293986122045379
ImpuMozhi,1120,748.0,0.29395728428962475
Notedgrant,2405,729.0,0.2938439574221045
Kyriakos,1022,749.0,0.29379322433327765
Jakew,1151,747.0,0.2937462294720486
Alanbly,2042,734.0,0.2937346960924324
Schzmo,523,756.0,0.2936917667690516
Juntung,9863,620.0,0.29367619369187015
Fangz,228,760.0,0.29357860355665655
Dycedarg,981,749.0,0.2935636764865484
Grunt,3035,719.0,0.293525002196424
Mentisock,1037,748.0,0.2934925898681973
TheFeds,278,759.0,0.29347392457049143
Mato,2052,733.0,0.2934060679875071
Sunray,3150,717.0,0.2933996251436289
Cumbrowski,262,759.0,0.2933843449229873
Kuzaar,733,752.0,0.29332903810408123
Lemonflash,5671,680.0,0.2932832491227224
Bookandcoffee,174,760.0,0.29327627224633024
Bedford,4973,690.0,0.29322149084651045
Heah,2705,723.0,0.2932158835051138
Smmurphy,1395,742.0,0.29318924217340897
Ultramarine,157,760.0,0.29318109387085717
SunDragon34,79,761.0,0.2931290084738901
Eleland,275,758.0,0.293072513001969
BlindEagle,200,759.0,0.29303722378890895
Brockert,314,757.0,0.29290624800814485
Funnybunny,1201,744.0,0.2928723197166527
TheIrishWarden,27,761.0,0.29283787461950184
M'encarta,301,757.0,0.2928334645445478
Sethie,575,753.0,0.29282905446959373
Nascar1996,296,757.0,0.29280547090470277
Donama,695,751.0,0.29273167105664366
DOSGuy,122,759.0,0.29260052300732653
Dc76,117,759.0,0.2925725293674815
Leifern,1000,746.0,0.2925162061641134
Swaq,95,759.0,0.29244935735216343
I42,92,759.0,0.2924325611682564
ForestH2,6892,660.0,0.29242698828057034
Jaakobou,1112,744.0,0.2923740329274112
Poccil,66,759.0,0.29228699424106225
JJay,3820,704.0,0.29215077288286256
Aeusoes1,177,757.0,0.2921392222763911
Rasnaboy,38,759.0,0.2921302298579301
Simetrical,1396,739.0,0.2920409947475318
CryptoDerk,2692,720.0,0.2919892538876706
ERK,1312,740.0,0.29195531698275073
Jh12,277,755.0,0.2919298643040609
Mark83,251,755.0,0.2917842973768668
Bikeable,112,757.0,0.29177530495840576
BRMo,105,757.0,0.2917361138626227
TwinsMetsFan,437,752.0,0.2916718146252556
Dlyons493,8740,631.0,0.29161959141344623
Herbythyme,5507,678.0,0.2915958269665747
DaveApter,215,755.0,0.29158274316998256
Uppland,551,750.0,0.29154083884449145
Dlae,684,748.0,0.2915162388951384
JackSchmidt,63,757.0,0.29150096728792446
Callelinea,60,757.0,0.2914841711040175
A1octopus,55,757.0,0.29145617746417246
Perceval,1084,742.0,0.2914480377750483
Shinjiman,8,757.0,0.2911930372496292
Zleitzen,745,746.0,0.291088530532017
Perfect Proposal,5044,683.0,0.2909266928400021
Aivazovsky,96,755.0,0.2909164945416709
Cmadler,92,755.0,0.2908940996297949
Matchups,364,751.0,0.2908784920989028
Toytoy,156,754.0,0.2908678028351958
WaitingForConnection,553,748.0,0.2907828055311987
Wassupwestcoast,1305,737.0,0.2907622797331216
ybbor,62,755.0,0.29072613779072476
KuduIO,676,746.0,0.29070221830215565
Tdxiang,950,742.0,0.2906978082272016
Willscrlt,1154,739.0,0.2906861025790325
Y0u,2099,725.0,0.29059228512512725
Ntsimp,105,754.0,0.29058226770877654
RobyWayne,639,746.0,0.2904950653673024
JimmyBlackwing,82,754.0,0.29045349696548944
Samwb123,217,752.0,0.2904400944720744
Localzuk,691,745.0,0.29040158383707526
TheRanger,278,751.0,0.2903970014935684
Bottesini,1086,739.0,0.29030538907714015
Aquillion,1480,733.0,0.290203595589236
Katerenka,3266,707.0,0.2902029237418797
L33th4x0rguy,162,752.0,0.2901321644337791
Laurinavicius,7854,640.0,0.2901206568944459
Pjacobi,1252,736.0,0.29008093176614885
Futurebird,132,752.0,0.28996420259470895
Endlessdan,816,742.0,0.28994757867935483
Xtreambar,60,753.0,0.28994570956555593
Azylber,125,752.0,0.2899250114989259
Echuck215,2048,724.0,0.2899221346140926
EddieSegoura,1906,726.0,0.2898963460117246
Tewfik,5197,678.0,0.28986022129618305
Elf-friend,1691,729.0,0.2898464656522346
Shreevatsa,110,752.0,0.2898410305793908
Shauri,1929,725.0,0.2896405013703963
VictorianMutant,2046,723.0,0.2895263217735392
SeanMD80,560,744.0,0.28928353508852017
Dominick,123,750.0,0.2891445832737571
SlamDiego,44,751.0,0.2890868991488211
Rholton,35,751.0,0.28903651059710006
Appraiser,96,750.0,0.28899341761859393
UncleDouggie,1054,736.0,0.2889723836282858
Stevenmitchell,90,750.0,0.2889598252507799
Noraft,425,745.0,0.2889123221973198
Jeffpw,3169,705.0,0.28889061635965535
Bearian'sBooties,76,750.0,0.28888144305921387
Berton,75,750.0,0.28887584433124486
Celithemis,553,743.0,0.28885972860812176
jnothman,1642,727.0,0.2888028972125225
OohBunnies!,1916,723.0,0.28879848713756845
Dahliarose,59,750.0,0.28878626468374075
Miacek,258,747.0,0.28874656539572674
Shizane,4509,685.0,0.288700604145815
Keraunoscopia,111,749.0,0.28869278315351365
chandler,103,749.0,0.2886479933297616
Quek157,33,750.0,0.2886406977565466
Elliskev,159,748.0,0.28857690671141056
Encyclopedist,8332,629.0,0.2885660796328613
RUL3R,635,741.0,0.28854959353234944
G.A.S,85,749.0,0.2885472162263195
TitanOne,840,738.0,0.2885434866121494
Cardamon,2145,719.0,0.28854213430400916
JoeSmack,1796,724.0,0.28851125516590326
Latebird,147,748.0,0.2885097219757825
Michael93555,419,744.0,0.2884941144448904
Liface,72,749.0,0.28847443276272244
Smee,826,738.0,0.2884651044205834
9cds,756,739.0,0.2884578088473683
Vickser,606,741.0,0.28838723042124825
Madman2001,259,746.0,0.2883675487390803
Beagel,733,739.0,0.2883290381040812
Icseaturtles,252,746.0,0.28832835764329734
Flaming,2244,717.0,0.28832717760370996
Ahonc,2514,713.0,0.2883003726168799
Husnock,38,749.0,0.28828407601177625
McJeff,175,747.0,0.28828187097429925
Bkwillwm,231,746.0,0.2882107843559482
Bryson109,1662,725.0,0.28814564100267187
Mbz1,829,737.0,0.288097285219875
Shuki,206,746.0,0.2880708161567231
Hegvald,338,744.0,0.28804061747940096
Corruptcopper,199,746.0,0.28803162506094004
Hermione1980,2042,719.0,0.2879654653232016
Dissident,49,748.0,0.28796104663482
Deeceevoice,861,736.0,0.28789182913026773
Rjecina,85,747.0,0.28777798545708877
Ozgod,4330,685.0,0.287698431839363
D-Day,2526,711.0,0.2875983265832772
NCurse,1905,720.0,0.2875830549760633
Zero Gravity,182,745.0,0.2875518313008515
Fainites,2721,708.0,0.2875362323833871
TheCustomOfLife,3268,700.0,0.28752181350551
Gosox5555,725,737.0,0.2875150175110984
Romanm,167,745.0,0.28746785038131645
Youreallycan,766,736.0,0.28735994997321224
Richmond96,139,745.0,0.2873110859981843
Bahudhara,136,745.0,0.28729428981427724
UzEE,54,746.0,0.28721980950543424
Batmanand,2246,714.0,0.2871845289058018
TimidGuy,1077,731.0,0.287178077448496
Rgoodermote,177,744.0,0.2871392222763911
Jdavidb,451,740.0,0.28713481220143705
PAR,34,746.0,0.28710783494605413
EdBever,372,741.0,0.287077128076501
Tgies,97,745.0,0.287075939423486
A930913,155,744.0,0.28701605026107296
Riffsyphon1024,17,746.0,0.28701265657058106
JennKR,136,744.0,0.28690967442966187
Mike R,1507,724.0,0.28689322278286067
Dcshank,133,744.0,0.2868928782457549
NSR77,1023,731.0,0.2868757461381697
Jyril,60,745.0,0.28686878648863284
WikiZorro,458,739.0,0.2867893879126047
CyclePat,591,737.0,0.2867647879632517
Dysprosia,521,738.0,0.2867574923900367
Flubeca,1406,725.0,0.2867123666426065
leujohn,440,739.0,0.28668861080916264
Tinlinkin,163,743.0,0.28667622470020965
Spaully,1234,727.0,0.2865186162011683
Emufarmers,1094,729.0,0.2865040250547383
GrapedApe,266,741.0,0.2864836629117864
Sahara4u,128,743.0,0.2864802692212945
CrypticBacon,54,744.0,0.28645057873620344
Itub,1009,730.0,0.2864127485619883
Dbenbenn,594,736.0,0.2863969687625433
Fleetflame,590,736.0,0.2863745738506673
Alexwcovington,39,744.0,0.28636659781666834
Petergriffin9901,656,735.0,0.2863594745120063
Zello,28,744.0,0.2863050118090093
Alan.ca,1194,727.0,0.2862946670824081
Sardanaphalus,75,743.0,0.2861835366389372
KumiokoCleanStart,1029,729.0,0.28614010773675297
Jcw69,545,736.0,0.28612263109206204
Proto,25687,370.0,0.2861166189195661
Julia W,125,742.0,0.2860788576527721
Deliriousandlost,5277,667.0,0.28607735030293424
JeremyMcCracken,396,738.0,0.286057651393911
Ashenai,804,732.0,0.2860342400975729
Wolf530,45,743.0,0.286015574799867
TheBlueFlamingo,382,738.0,0.28597926920234495
WikHead,225,740.0,0.28586949968044184
MJCdetroit,976,729.0,0.28584337515439573
Hornplease,75,742.0,0.2857989212543218
Phynicen,75,742.0,0.2857989212543218
Instantnood,270,739.0,0.2857368270544317
Krich,473,736.0,0.28571952267829365
RedWordSmith,1704,718.0,0.2856884798850624
Smokizzy,395,737.0,0.28566743728132665
DanielCD,937,729.0,0.2856250247636045
Vizjim,383,737.0,0.28560025254569854
Thewinchester,383,737.0,0.28560025254569854
Vaoverland,159,740.0,0.2854999836344875
David.Mestel,491,735.0,0.28543568439712036
TheM62Manchester,282,738.0,0.2854193964054444
NormanEinstein,3165,696.0,0.2854066829862409
WeijiBaikeBianji,554,734.0,0.2854037888745523
Sulmues,1100,726.0,0.28538377126870623
TimBentley,1510,720.0,0.28537155742830617
Transity,134,740.0,0.28536001543526235
CloudNine,54,741.0,0.28529673258235727
Schneelocke,465,735.0,0.2852901174699262
Chazz88,3205,695.0,0.28524601672038574
GordyB,108,740.0,0.2852144485080682
Kusonaga,584,733.0,0.28518713532900714
Zerbey,95,740.0,0.28514166504447114
FiachraByrne,300,737.0,0.2851355581242711
Interiot,2222,709.0,0.2851270825114688
Ward20,433,735.0,0.28511095817491805
Yousou,88,740.0,0.2851024739486881
Bridgeplayer,83,740.0,0.285074480308843
Enti342,151,739.0,0.28507057842612005
Droll,149,739.0,0.285059380970182
83d40m,71,740.0,0.28500729557321497
Lakers,1097,725.0,0.2849823597001838
Regancy42,474,734.0,0.2849558906370319
Acs4b,880,728.0,0.2849212818847558
Ewlyahoocom,256,737.0,0.2848892140936349
Fastfission,250,737.0,0.28485562172582085
DustFormsWords,1141,724.0,0.28484408834620467
Yamara,109,739.0,0.2848354318514218
BlueSquadronRaven,312,736.0,0.28481812747528373
Luigi30,567,732.0,0.2847073415689186
Gzkn,1500,718.0,0.2845463393793853
Russavia,388,734.0,0.28447440003169744
Dijxtra,112,738.0,0.28446761265071346
Rushyo,175,737.0,0.2844357171281454
Weaponbb7,242,736.0,0.28442621651745337
Korath,585,731.0,0.2844235032877453
CSTAR,372,734.0,0.2843848203841933
Nergaal,711,729.0,0.28435971224260925
Shadow1,843,727.0,0.2843295135652872
RedSpruce,81,738.0,0.2842940520836743
Tubezone,11,739.0,0.28428675651045926
Ceejayoz,73,738.0,0.28424926225992225
Turnstep,2065,709.0,0.28424808222033493
JRM,618,730.0,0.2842236459261071
Tiamut,478,732.0,0.2842090547796771
Mononomic,97,737.0,0.283999016346563
Eric-Wester,97,737.0,0.283999016346563
WikiCats,364,733.0,0.2839554151758259
Mcginnly,3520,687.0,0.2839326929536994
Markhurd,74,737.0,0.2838702456032759
Refdoc,141,736.0,0.28386074499258385
WillMak050389,4741,669.0,0.28384566288077806
FrancisTyers,1168,721.0,0.28384140784752165
Alensha,272,734.0,0.28382494758729276
Counter-revolutionary,180,735.0,0.2836944799987597
Atomaton,42,737.0,0.2836910863082677
Gzornenplatz,1479,716.0,0.2836595353228054
Gordonofcartoon,241,734.0,0.2836513870202536
Rosicrucian,167,735.0,0.2836216965351626
Joopercoopers,1046,722.0,0.2835429784199184
Coldmachine,1316,718.0,0.28351617343308827
Aarktica,78,736.0,0.28350802513053647
Wouterstomp,346,732.0,0.2834700226877684
Sa.vakilian,131,735.0,0.2834201423282784
Steve,664,727.0,0.2833273412588352
Merzbow,3755,682.0,0.28332531710333875
HotHat,113,735.0,0.2833193652248363
Sengkang,249,733.0,0.2833115614593903
Phr,1760,711.0,0.28330970095901903
TBloemink,1274,718.0,0.2832810268583901
Nadav1,167,734.0,0.28323708115054724
Ohiostandard,166,734.0,0.28323148242257823
Insanephantom,7581,626.0,0.28320758877429203
Kmccoy,2768,696.0,0.28318398798254574
Xed,288,732.0,0.2831452964655661
Amoruso,560,728.0,0.28312968893467405
Jobe6,3169,690.0,0.2831213855904246
Terence,8857,607.0,0.28304387335505066
ZooPro,402,730.0,0.283014320684802
Jtrost,674,726.0,0.2829987131539099
Rudjek,1146,719.0,0.2829490050629727
WegianWarrior,40,735.0,0.2829106580830989
L337p4wn,233,732.0,0.28283736642727075
2help,163,733.0,0.2828300708540558
Fairfieldfencer,21,735.0,0.2828042822516878
Zenwhat,483,728.0,0.28269858688106064
JonMoore,136,733.0,0.28267890519889266
Fetofs,2808,694.0,0.2826387063320752
Barryob,1571,712.0,0.2826361567574924
Renesis,1432,714.0,0.2826271643390314
Folantin,5274,658.0,0.2825990156574888
17Drew,300,730.0,0.2824432504319634
KNewman,428,728.0,0.2823906568427654
Snalwibma,153,732.0,0.28238946818975036
VeryVerily,1457,713.0,0.28238251715364115
Sebastiankessel,958,720.0,0.28228105958941513
Obtund,62,733.0,0.2822645993291863
ShaunMacPherson,390,728.0,0.2821779051799431
M.K,800,722.0,0.28216569133954306
Ceriy,41,733.0,0.28214702604183717
Rkitko,107,732.0,0.2821319267031761
Burner0718,4159,673.0,0.2821256647412785
Ardenn,1273,715.0,0.28212158197657494
Joolz,717,723.0,0.28208561230273094
DBZROCKS,232,730.0,0.28206253693007105
Cretanforever,159,731.0,0.282038445172949
Minesweeper,19,733.0,0.282023854026519
Stfg,2488,697.0,0.28200095953583965
Ali,835,721.0,0.28197703143384284
Tothebarricades.tk,147,731.0,0.28197126043732096
Eagleamn,77,732.0,0.2819639648641059
Gtrmp,270,729.0,0.2818906732082779
TheHoosierState89,126,731.0,0.28185368714997183
